event_id,actor_id,actor_type_id,group_num,affiliation
7594245,621,6,1,associated
7594245,40,6,1,associated
7595151,71,6,1,associated
7595151,621,6,1,associated
7595151,40,6,1,associated
7817422,40,6,1,associated
7593686,71,6,1,associated
7594160,71,6,1,associated
7594160,271,6,1,associated
7817434,71,6,1,associated
7593683,71,6,1,associated
7593682,71,6,1,associated
7594180,196,6,1,associated
7594180,251,6,1,associated
7593680,71,6,1,associated
7595013,196,6,1,associated
7594122,71,6,1,associated
7593677,71,6,1,associated
7593677,271,6,1,associated
7603503,71,6,1,associated
7817504,71,6,1,associated
7603331,71,6,1,associated
7603196,71,6,1,associated
7603045,71,6,1,associated
7602973,71,6,1,associated
7602726,71,6,1,associated
7602726,196,6,1,associated
7817537,71,6,1,associated
7817546,71,6,1,associated
7602318,71,6,1,associated
7668760,71,6,1,associated
7668760,177,6,1,associated
7817553,71,6,1,associated
7601273,71,6,1,associated
7600878,71,6,1,associated
7603944,71,6,1,associated
7603944,136,6,1,associated
7603944,254,6,1,associated
7599961,71,5,1,associated
7599962,71,6,1,associated
7599498,71,6,1,associated
7599498,127,6,1,associated
7599498,426,6,1,associated
7598961,71,6,1,associated
7603908,71,5,1,associated
7603908,136,5,1,associated
7603908,254,5,1,associated
7817623,71,5,1,associated
7598267,71,5,1,associated
7598267,196,5,1,associated
7598267,136,5,1,associated
7598267,254,5,1,associated
7612266,505,6,1,associated
7612266,277,6,1,associated
7612266,210,6,1,associated
7817733,505,6,1,associated
7817733,277,6,1,associated
7817733,210,6,1,associated
7612087,71,6,1,associated
7612087,40,6,1,associated
7817805,71,6,1,associated
7817806,210,6,1,associated
7611671,115,6,1,associated
7614194,483,6,1,associated
7614043,210,6,1,associated
7614005,210,6,1,associated
7613989,210,6,1,associated
7613952,210,6,1,associated
7613893,210,6,1,associated
7613893,353,6,1,associated
7615133,277,6,1,associated
7615016,71,6,1,associated
7615016,40,6,1,associated
7615002,40,6,1,associated
7614976,71,6,1,associated
7614976,40,6,1,associated
7614944,71,6,1,associated
7616287,622,6,1,associated
7616202,148,6,1,associated
7616202,506,6,1,associated
7616202,483,6,1,associated
7616202,283,6,1,associated
7751518,302,6,1,associated
7751518,368,6,1,associated
7751518,148,6,1,associated
7751518,340,6,1,associated
7751518,505,6,1,associated
7751518,277,6,1,associated
7751518,62,6,1,associated
7751518,251,6,1,associated
7751518,37,6,1,associated
7615947,277,6,1,associated
7751517,302,6,1,associated
7751517,368,6,1,associated
7751517,148,6,1,associated
7751517,340,6,1,associated
7751517,505,6,1,associated
7751517,277,6,1,associated
7751517,62,6,1,associated
7751517,251,6,1,associated
7751517,37,6,1,associated
7803665,534,6,1,associated
7803665,68,6,1,associated
7617061,536,6,1,associated
7617061,251,6,1,associated
7616797,148,6,1,associated
8004820,482,6,1,associated
8004820,197,6,1,associated
8005282,277,6,1,associated
8004814,271,6,1,associated
8004814,71,6,1,associated
8004814,145,6,1,associated
8004809,251,6,1,associated
8004798,505,6,1,associated
8004798,277,6,1,associated
8004798,197,6,1,associated
8004942,534,6,1,associated
8004942,68,6,1,associated
8005293,271,6,1,associated
8005293,277,6,1,associated
8004900,410,6,1,associated
8004894,24,6,1,associated
8004894,215,6,1,associated
8004894,277,6,1,associated
8004890,505,6,1,associated
8004890,277,6,1,associated
8004892,251,6,1,associated
8004938,246,6,1,associated
8004760,483,6,1,associated
8004903,410,5,1,associated
8004903,338,5,1,associated
8004903,248,5,1,associated
8004903,251,5,1,associated
8005292,123,6,1,associated
8005292,68,6,1,associated
8004881,138,6,1,associated
8004881,283,6,1,associated
8004949,277,6,1,associated
7974465,277,6,1,associated
7974465,505,6,1,associated
7974466,302,6,1,associated
7974823,463,6,1,associated
7974830,283,6,1,associated
7974505,536,6,1,associated
7974541,115,6,1,associated
7974541,68,6,1,associated
7974541,283,6,1,associated
7974713,277,6,1,associated
8004740,482,6,1,associated
7974842,277,6,1,associated
7974595,98,6,1,associated
7974595,68,6,1,associated
7974596,115,6,1,associated
7974596,68,6,1,associated
7974596,283,6,1,associated
7974597,216,6,1,associated
7974597,277,6,1,associated
7974597,24,6,1,associated
7974598,277,6,1,associated
7974828,536,6,1,associated
7974828,277,6,1,associated
7934473,277,6,1,associated
8004729,482,6,1,associated
7934380,536,6,1,associated
7934380,71,6,1,associated
7934396,123,6,1,associated
7934396,68,6,1,associated
7934396,277,6,1,associated
7934475,621,6,1,associated
7934433,115,6,1,associated
7934434,277,6,1,associated
7934435,536,6,1,associated
7934435,277,6,1,associated
7934425,534,6,1,associated
7934415,71,6,1,associated
7974629,115,6,1,associated
7923493,277,6,1,associated
7923526,71,5,1,associated
7923478,71,6,1,associated
7923478,251,6,1,associated
7923479,505,6,1,associated
7923479,277,6,1,associated
7923479,283,6,1,associated
7923460,71,6,1,associated
7923460,302,6,1,associated
7923407,534,6,1,associated
7923407,71,6,1,associated
7923372,71,6,1,associated
7898739,205,6,1,associated
7898597,71,6,1,associated
7898522,277,6,1,associated
7898571,71,5,1,associated
7898571,54,5,1,associated
7898335,71,6,1,associated
7898335,271,6,1,associated
7898520,277,6,1,associated
7898521,277,6,1,associated
7898511,71,6,1,associated
7898596,71,6,1,associated
7898756,534,6,1,associated
7898756,68,6,1,associated
7898756,621,6,1,associated
7814184,71,6,1,associated
7814184,271,6,1,associated
7814334,536,6,1,associated
7923348,483,6,1,associated
7923348,271,6,1,associated
7814185,71,6,1,associated
7814185,534,6,1,associated
7814104,68,6,1,associated
7814104,123,6,1,associated
7814104,534,6,1,associated
7814205,302,6,1,associated
7814205,197,6,1,associated
7814205,277,6,1,associated
7814177,68,6,1,associated
7814177,197,6,1,associated
7814177,534,6,1,associated
7803393,302,6,1,associated
7803465,271,5,1,associated
7803465,283,5,1,associated
7803465,71,5,1,associated
7803533,115,6,1,associated
7803388,271,6,1,associated
7803409,534,6,1,associated
8005225,482,6,1,associated
8005224,482,6,1,associated
7803365,302,6,1,associated
7803365,197,6,1,associated
7803366,205,6,1,associated
7803476,534,6,1,associated
7803476,127,6,1,associated
7803500,534,6,1,associated
7803500,621,6,1,associated
7803500,361,6,1,associated
7803500,40,6,1,associated
7803500,283,6,1,associated
7803500,68,6,1,associated
7803500,268,6,1,associated
7803340,197,6,1,associated
7803340,621,6,1,associated
7803345,277,6,1,associated
7789793,40,6,1,associated
7789793,197,6,1,associated
7789794,564,6,1,associated
7789910,277,6,1,associated
7789947,277,6,1,associated
7803260,534,6,1,associated
7803260,71,6,1,associated
7803260,271,6,1,associated
7790016,506,6,1,associated
7789797,197,6,1,associated
7789827,197,6,1,associated
7789957,197,6,1,associated
7789957,277,6,1,associated
7789718,302,6,1,associated
7789718,277,6,1,associated
7789719,277,6,1,associated
7789723,592,6,1,associated
7814087,197,6,1,associated
7814087,534,6,1,associated
7789828,197,6,1,associated
7789828,596,6,1,associated
7789909,216,6,1,associated
7789909,277,6,1,associated
7803527,534,6,1,associated
7789566,37,6,1,associated
7803662,534,6,1,associated
7803662,197,6,1,associated
7803662,68,6,1,associated
7789423,271,6,1,associated
7789423,483,6,1,associated
7789423,596,6,1,associated
7766698,536,6,1,associated
7766698,277,6,1,associated
7766698,621,6,1,associated
7766700,302,6,1,associated
7766926,302,6,1,associated
7766922,302,6,1,associated
7766689,277,6,1,associated
7766689,536,6,1,associated
7766637,210,6,1,associated
7766637,353,6,1,associated
7766637,197,6,1,associated
7766687,302,6,1,associated
7766975,277,6,1,associated
7766639,277,6,1,associated
7766667,536,6,1,associated
7766667,24,6,1,associated
7766667,277,6,1,associated
7766667,570,6,1,associated
7766667,621,6,1,associated
7766673,277,6,1,associated
7751878,277,6,1,associated
7751639,277,6,1,associated
7751938,483,6,1,associated
7751541,158,6,1,associated
7751642,483,6,1,associated
7751642,71,6,1,associated
7751642,271,6,1,associated
7751642,277,6,1,associated
7803988,563,6,1,associated
7803988,68,6,1,associated
7751551,621,6,1,associated
7751551,62,6,1,associated
7751623,596,6,1,associated
7751623,621,6,1,associated
7751948,277,6,1,associated
7751857,621,6,1,associated
7751857,311,6,1,associated
7751857,283,6,1,associated
7751633,71,6,1,associated
7751641,302,6,1,associated
7751641,621,6,1,associated
7751641,170,6,1,associated
7751641,277,6,1,associated
7751937,483,6,1,associated
7751795,621,6,1,associated
7803716,534,6,1,associated
7803716,197,6,1,associated
7751908,621,6,1,associated
7751908,277,6,1,associated
7740121,277,6,1,associated
7740207,277,6,1,associated
7740108,621,6,1,associated
7803271,622,6,1,associated
7740079,277,6,1,associated
7740080,621,6,1,associated
7803319,302,6,1,associated
7803319,251,6,1,associated
7803158,534,6,1,associated
7803158,68,6,1,associated
7740480,210,6,1,associated
7740063,277,6,1,associated
7740063,570,6,1,associated
7740055,115,6,1,associated
7740055,405,6,1,associated
7803157,534,6,1,associated
7803157,68,6,1,associated
7803157,197,6,1,associated
7740026,251,6,1,associated
7740336,277,6,1,associated
7740336,110,6,1,associated
7740336,40,6,1,associated
7751536,115,6,1,associated
7751536,302,6,1,associated
7727029,68,6,1,associated
7751535,115,6,1,associated
7751535,302,6,1,associated
7727031,271,6,1,associated
7727031,40,6,1,associated
7727063,197,6,1,associated
7727124,277,6,1,associated
7726859,197,6,1,associated
7726859,71,6,1,associated
7726869,68,6,1,associated
7726869,197,6,1,associated
7726870,277,6,1,associated
7726870,216,6,1,associated
7726870,570,6,1,associated
7803526,534,6,1,associated
7803526,68,6,1,associated
7727030,148,6,1,associated
7726843,277,6,1,associated
7716680,505,6,1,associated
7716680,277,6,1,associated
7716680,170,6,1,associated
7716659,277,6,1,associated
7716659,551,6,1,associated
7737512,71,5,1,associated
7737512,271,5,1,associated
7737512,621,5,1,associated
7737514,40,5,1,associated
7737514,271,5,1,associated
7737514,621,5,1,associated
7727062,71,5,1,associated
7727062,271,5,1,associated
7727062,621,5,1,associated
7695346,596,6,1,associated
7726765,483,6,1,associated
7695325,564,6,1,associated
7695330,277,6,1,associated
7695330,170,6,1,associated
7695283,37,6,1,associated
7695283,197,6,1,associated
7667720,71,6,1,associated
7667488,71,6,1,associated
7667713,621,6,1,associated
7667713,40,6,1,associated
7615801,271,6,1,associated
7615790,237,6,1,associated
7615776,506,6,1,associated
7615776,622,6,1,associated
7615778,277,6,1,associated
7615779,277,6,1,associated
7615727,621,6,1,associated
7615570,536,6,1,associated
7615537,71,6,1,associated
7615537,271,6,1,associated
7615504,277,6,1,associated
7615428,196,6,1,associated
7615429,196,6,1,associated
7615429,40,6,1,associated
7615368,536,6,1,associated
7615317,196,6,1,associated
7717053,196,6,1,associated
7717053,277,6,1,associated
7717053,505,6,1,associated
7717053,170,6,1,associated
7614781,271,6,1,associated
7614781,71,6,1,associated
7614590,196,6,1,associated
7614590,495,6,1,associated
7613794,495,6,1,associated
7613795,196,6,1,associated
7613795,505,6,1,associated
7613795,277,6,1,associated
7613795,621,6,1,associated
7613796,502,6,1,associated
7613714,71,6,1,associated
7613714,483,6,1,associated
7613639,196,6,1,associated
7613640,71,6,1,associated
7613510,71,6,1,associated
7613510,271,6,1,associated
7613473,40,6,1,associated
7613458,79,6,1,associated
7613381,277,6,1,associated
7613289,210,6,1,associated
7613289,196,6,1,associated
7613249,277,6,1,associated
7613249,361,6,1,associated
7740471,37,6,1,associated
7740471,271,6,1,associated
7613205,277,6,1,associated
7613205,586,6,1,associated
7613172,277,6,1,associated
7613172,283,6,1,associated
7612879,551,6,1,associated
7612879,536,6,1,associated
7612797,277,6,1,associated
7612798,277,6,1,associated
7612799,71,6,1,associated
7612758,115,6,1,associated
7612727,277,6,1,associated
7751804,302,6,1,associated
7751804,277,6,1,associated
7612674,536,6,1,associated
7667564,237,6,1,associated
7612506,277,6,1,associated
7667367,237,6,1,associated
7612458,210,6,1,associated
7612458,505,6,1,associated
7612458,277,6,1,associated
7898736,71,6,1,associated
7611554,71,6,1,associated
7611554,40,6,1,associated
7611554,277,6,1,associated
7611523,196,6,1,associated
7611524,277,6,1,associated
8004703,482,6,1,associated
7611448,196,6,1,associated
7611449,71,6,1,associated
7611449,271,6,1,associated
7611449,621,6,1,associated
7611299,495,6,1,associated
7611221,271,6,1,associated
7611222,196,6,1,associated
7803906,409,6,1,associated
7803906,237,6,1,associated
7611401,277,6,1,associated
7611401,33,6,1,associated
7611401,24,6,1,associated
7610945,196,6,1,associated
7610945,536,6,1,associated
7610945,177,6,1,associated
7611033,505,6,1,associated
7611033,277,6,1,associated
7610340,271,6,1,associated
7610340,136,6,1,associated
7610340,254,6,1,associated
7610340,196,6,1,associated
7610277,271,5,1,associated
7609170,277,6,1,associated
7609136,372,6,1,associated
7752259,459,6,1,associated
7609491,251,6,1,associated
7609051,196,6,1,associated
7751476,71,6,1,associated
7751476,37,6,1,associated
7608802,148,6,1,associated
7608661,277,6,1,associated
7751638,251,6,1,associated
7751638,208,6,1,associated
7608076,196,6,1,associated
7790147,65,6,1,associated
7607950,277,6,1,associated
7607905,277,6,1,associated
7607871,71,6,1,associated
7607828,78,6,1,associated
7607828,459,6,1,associated
7607617,71,6,1,associated
7607506,115,6,1,associated
7739993,115,6,1,associated
7739994,622,6,1,associated
7607415,621,6,1,associated
7607415,40,6,1,associated
7607415,71,6,1,associated
7739817,277,6,1,associated
7753511,459,6,1,associated
7753511,92,6,1,associated
7814191,196,6,1,associated
7814191,240,6,1,associated
7607108,71,6,1,associated
7607109,551,6,1,associated
7607152,71,6,1,associated
7606934,71,6,1,associated
7606935,277,6,1,associated
7606856,71,6,1,associated
7606772,495,6,1,associated
7739965,115,6,1,associated
7739966,495,6,1,associated
7804007,171,6,1,associated
7804007,68,6,1,associated
7606648,71,6,1,associated
7739959,621,6,1,associated
7606508,551,6,1,associated
7934448,71,6,1,associated
7606507,621,6,1,associated
7606386,210,6,1,associated
7606286,277,6,1,associated
7606116,71,6,1,associated
7606195,71,6,1,associated
7739956,495,6,1,associated
7605580,71,5,1,associated
7605580,342,5,1,associated
7605580,480,5,1,associated
7605580,40,5,1,associated
7605526,71,6,1,associated
7605397,196,6,1,associated
7605035,71,6,1,associated
7604821,71,6,1,associated
7604724,71,6,1,associated
7604030,71,6,1,associated
7726790,196,6,1,associated
7751783,196,6,1,associated
7751783,302,6,1,associated
7668392,277,6,1,associated
7598021,71,6,1,associated
7668399,71,6,1,associated
7597393,551,6,1,associated
7597393,536,6,1,associated
7918913,245,6,1,associated
7668430,71,6,1,associated
7668430,127,6,1,associated
7974666,386,6,1,associated
7974666,71,6,1,associated
7596854,71,5,1,associated
7596854,271,5,1,associated
7596854,621,5,1,associated
7668445,621,6,1,associated
7668445,71,6,1,associated
7668445,40,6,1,associated
7596915,71,5,1,associated
7596945,459,6,1,associated
7974447,386,5,1,associated
7974447,71,5,1,associated
7974446,386,6,1,associated
7974446,71,6,1,associated
7668503,277,6,1,associated
7668503,505,6,1,associated
7668503,71,6,1,associated
7668503,40,6,1,associated
7974445,386,6,1,associated
7974445,71,6,1,associated
7974444,386,6,1,associated
7974444,71,6,1,associated
7974439,386,6,1,associated
7974439,71,6,1,associated
7974438,386,6,1,associated
7974438,71,6,1,associated
7596335,71,6,1,associated
7974437,386,6,1,associated
7974437,71,6,1,associated
7974689,459,6,1,associated
7974690,386,5,1,associated
7974690,71,5,1,associated
7974688,386,6,1,associated
7974688,71,6,1,associated
7974687,386,6,1,associated
7974687,71,6,1,associated
7974827,386,5,1,associated
7974827,71,5,1,associated
7974820,386,6,1,associated
7974820,71,6,1,associated
7974826,386,6,1,associated
7974826,71,6,1,associated
7974424,386,6,1,associated
7974424,71,6,1,associated
7974424,271,6,1,associated
7974821,386,6,1,associated
7974821,71,6,1,associated
7595691,71,6,1,associated
7974694,386,6,1,associated
7974822,386,6,1,associated
7974822,71,6,1,associated
7667712,237,6,1,associated
7667712,464,6,1,associated
7974824,386,6,1,associated
7974824,71,6,1,associated
7974762,386,6,1,associated
7974762,71,6,1,associated
7974765,386,6,1,associated
7974765,71,6,1,associated
7974763,386,6,1,associated
7974763,71,6,1,associated
7974764,386,6,1,associated
7974764,71,6,1,associated
7974766,386,6,1,associated
7974766,71,6,1,associated
7974761,386,6,1,associated
7974761,71,6,1,associated
7974422,386,6,1,associated
7974422,71,6,1,associated
7668634,271,6,1,associated
7594162,71,6,1,associated
7974421,386,6,1,associated
7974421,71,6,1,associated
7974420,386,6,1,associated
7974420,71,6,1,associated
7594870,277,6,1,associated
7594871,551,6,1,associated
7594872,277,6,1,associated
7974417,386,6,1,associated
7974417,71,6,1,associated
7607213,551,6,1,associated
7594119,71,6,1,associated
7594119,148,6,1,associated
7593684,71,6,1,associated
7593681,71,6,1,associated
7593679,71,6,1,associated
7593678,71,6,1,associated
7603504,71,6,1,associated
7603504,68,6,1,associated
7603332,71,6,1,associated
7603332,621,6,1,associated
7603174,71,6,1,associated
7603046,71,6,1,associated
7607666,40,7,1,associated
7602907,71,6,1,associated
7602727,71,6,1,associated
7602319,71,6,1,associated
7601323,71,6,1,associated
7601323,210,6,1,associated
7600879,71,6,1,associated
7600879,136,6,1,associated
7600879,254,6,1,associated
7600425,71,6,1,associated
7600143,71,6,1,associated
7599963,71,6,1,associated
7599963,136,6,1,associated
7599963,254,6,1,associated
7599499,71,5,1,associated
7599499,136,5,1,associated
7599499,254,5,1,associated
7740175,71,5,1,associated
7740175,136,5,1,associated
7740175,254,5,1,associated
7740166,71,5,1,associated
7740166,136,5,1,associated
7740166,254,5,1,associated
7740166,135,5,1,associated
7740166,253,5,1,associated
7598375,71,6,1,associated
7598254,71,5,1,associated
7612237,210,6,1,associated
7612184,536,6,1,associated
7612184,551,6,1,associated
7611871,277,6,1,associated
7611796,271,6,1,associated
7614285,115,6,1,associated
7614007,483,6,1,associated
7614007,271,6,1,associated
7613990,271,6,1,associated
7613894,210,6,1,associated
7613869,210,6,1,associated
7617171,621,6,1,associated
7617171,117,6,1,associated
7615003,334,6,1,associated
7614977,277,6,1,associated
7614945,277,6,1,associated
7614946,536,6,1,associated
7614946,237,6,1,associated
7614917,277,6,1,associated
7695547,237,6,1,associated
7695547,338,6,1,associated
7616023,153,6,1,associated
7616144,621,6,1,associated
7616162,277,6,1,associated
7616162,196,6,1,associated
7616147,621,6,1,associated
7616158,621,6,1,associated
7616512,37,6,1,associated
7751515,302,6,1,associated
7615912,277,6,1,associated
7616360,277,6,1,associated
7752583,483,6,1,associated
7695370,277,6,1,associated
7695370,621,6,1,associated
7695370,390,6,1,associated
7617075,621,6,1,associated
7617636,277,6,1,associated
7616615,483,6,1,associated
7616615,37,6,1,associated
7617375,127,6,1,associated
7616609,483,6,1,associated
7616610,483,6,1,associated
7617045,505,6,1,associated
7617045,277,6,1,associated
7616613,622,6,1,associated
7616613,483,6,1,associated
7617377,551,6,1,associated
7617504,621,6,1,associated
7617368,283,6,1,associated
7617651,541,6,1,associated
7616812,277,6,1,associated
7616807,541,6,1,associated
7616807,196,6,1,associated
7617428,621,6,1,associated
7617333,608,6,1,associated
7617333,495,6,1,associated
7617333,31,6,1,associated
7616793,251,6,1,associated
8004822,473,6,1,associated
7898758,71,6,1,associated
7898758,536,6,1,associated
7803406,534,6,1,associated
7803247,534,6,1,associated
7803247,68,6,1,associated
7803247,536,6,1,associated
7789547,473,6,1,associated
7789547,463,6,1,associated
7751862,277,6,1,associated
7751556,71,6,1,associated
7751556,536,6,1,associated
7615866,210,6,1,associated
7613453,196,6,1,associated
7753289,71,6,1,associated
7753289,606,6,1,associated
7790167,65,6,1,associated
7667948,71,6,1,associated
7597444,459,6,1,associated
7752616,78,6,1,associated
7752616,459,6,1,associated
7609924,361,6,1,associated
7610604,536,6,1,associated
7610604,71,6,1,associated
7753481,71,6,1,associated
7609350,71,6,1,associated
7594053,71,6,1,associated
7608311,71,6,1,associated
7602963,71,6,1,associated
7602963,536,6,1,associated
7602963,551,6,1,associated
7752884,71,6,1,associated
7608230,71,6,1,associated
7600414,71,6,1,associated
7600414,196,6,1,associated
7608185,71,6,1,associated
7615099,71,6,1,associated
7617657,505,6,1,associated
7617657,277,6,1,associated
7617657,210,6,1,associated
8004910,127,6,1,associated
8004889,248,6,1,associated
8004889,251,6,1,associated
8004889,62,6,1,associated
8004889,410,6,1,associated
7934419,71,6,1,associated
7923740,71,6,1,associated
7814197,277,6,1,associated
7814371,127,6,1,associated
7814371,534,6,1,associated
7789801,210,6,1,associated
7789802,71,6,1,associated
7766981,71,6,1,associated
7751765,536,6,1,associated
7727008,71,6,1,associated
7727106,71,6,1,associated
7803935,98,6,1,associated
7803935,68,6,1,associated
7803989,98,6,1,associated
7803989,68,6,1,associated
7716725,210,6,1,associated
7716725,277,6,1,associated
7716725,505,6,1,associated
7803987,98,6,1,associated
7803987,494,6,1,associated
7803987,68,6,1,associated
7695486,596,6,1,associated
7695362,71,6,1,associated
7695362,127,6,1,associated
7667674,71,6,1,associated
7751498,71,6,1,associated
7751498,196,6,1,associated
7613448,536,6,1,associated
7613448,71,6,1,associated
7613257,196,6,1,associated
7610650,71,6,1,associated
7610650,536,6,1,associated
7610650,40,6,1,associated
7609976,536,6,1,associated
7609227,459,6,1,associated
7608999,78,6,1,associated
7608999,459,6,1,associated
7608824,71,6,1,associated
7608575,71,6,1,associated
7608511,71,6,1,associated
7608437,71,6,1,associated
7607512,71,6,1,associated
7607462,71,6,1,associated
7607343,71,6,1,associated
7606944,71,6,1,associated
7606725,71,6,1,associated
7606512,71,6,1,associated
7606479,71,6,1,associated
7739809,71,6,1,associated
7752937,71,6,1,associated
7606342,71,6,1,associated
7606130,71,6,1,associated
7702406,71,6,1,associated
7606198,71,6,1,associated
7606203,71,5,1,associated
7668123,71,6,1,associated
7607247,71,6,1,associated
7605977,71,6,1,associated
7752181,71,6,1,associated
7668139,71,6,1,associated
7605839,71,6,1,associated
7751896,71,6,1,associated
7717360,71,5,1,associated
7716936,71,6,1,associated
7739802,71,6,1,associated
7605451,71,6,1,associated
7605345,71,6,1,associated
7752899,551,6,1,associated
7597366,71,6,1,associated
7668460,40,6,1,associated
7668485,277,6,1,associated
7668485,71,6,1,associated
7668485,40,6,1,associated
7596504,71,6,1,associated
7668552,71,6,1,associated
7605726,71,6,1,associated
7667599,115,6,1,associated
7608327,71,6,1,associated
7698900,71,6,1,associated
7668713,71,6,1,associated
7668713,210,6,1,associated
7668713,40,6,1,associated
7603457,71,6,1,associated
7603457,536,6,1,associated
7603457,210,6,1,associated
7603451,71,6,1,associated
7603107,71,6,1,associated
7603107,536,6,1,associated
7602339,71,6,1,associated
7602003,71,6,1,associated
7602018,71,6,1,associated
7601470,71,6,1,associated
7598583,71,5,1,associated
7598583,58,5,1,associated
7612271,210,6,1,associated
7616022,153,6,1,associated
7615909,536,6,1,associated
7615940,248,6,1,associated
7615940,251,6,1,associated
7615940,536,6,1,associated
7615940,62,6,1,associated
7615940,338,6,1,associated
7617047,536,6,1,associated
7617047,117,6,1,associated
7617345,536,6,1,associated
7616789,599,6,1,associated
7616789,179,6,1,associated
8005082,463,6,1,associated
8005082,209,6,1,associated
8005082,197,6,1,associated
8005086,78,6,1,associated
8005086,459,6,1,associated
7974578,277,6,1,associated
7974578,178,6,1,associated
7974578,586,6,1,associated
7934669,586,6,1,associated
7934669,277,6,1,associated
7934559,621,6,1,associated
7934674,78,6,1,associated
7934674,459,6,1,associated
7923627,495,6,1,associated
7923753,586,6,1,associated
7923753,277,6,1,associated
7923626,495,6,1,associated
7814398,586,6,1,associated
7814398,277,6,1,associated
7814157,586,6,1,associated
7814157,277,6,1,associated
7803624,277,6,1,associated
7803297,277,6,1,associated
7803297,586,6,1,associated
7803493,534,6,1,associated
7803493,506,6,1,associated
7803493,71,6,1,associated
7803493,536,6,1,associated
7803493,551,6,1,associated
7803493,197,6,1,associated
7789764,197,6,1,associated
7789959,586,6,1,associated
7789959,277,6,1,associated
7789457,277,6,1,associated
7751846,536,6,1,associated
7751598,536,6,1,associated
7751599,536,6,1,associated
7751600,536,6,1,associated
7803603,181,6,1,associated
7803603,599,6,1,associated
7803603,308,6,1,associated
7803603,406,6,1,associated
7727025,586,6,1,associated
7727025,277,6,1,associated
7727025,197,6,1,associated
7727025,178,6,1,associated
7804008,98,6,1,associated
7804008,68,6,1,associated
7667723,586,6,1,associated
7667723,277,6,1,associated
7614705,495,6,1,associated
7751493,536,6,1,associated
7612720,277,6,1,associated
7612720,586,6,1,associated
7612720,216,6,1,associated
7612720,353,6,1,associated
7612720,210,6,1,associated
7613036,277,6,1,associated
7612497,210,6,1,associated
7610844,536,6,1,associated
7610451,586,6,1,associated
7610451,277,6,1,associated
7610334,277,6,1,associated
7608772,621,6,1,associated
7608772,71,6,1,associated
7608772,271,6,1,associated
7608653,586,6,1,associated
7608653,277,6,1,associated
7608591,586,6,1,associated
7608591,277,6,1,associated
7668050,621,6,1,associated
7668050,271,6,1,associated
7668051,621,6,1,associated
7668051,271,6,1,associated
7668234,185,6,1,associated
7603993,456,5,1,associated
7604097,456,5,1,associated
7668603,459,6,1,associated
7593967,277,6,1,associated
7594671,277,6,1,associated
7594657,277,6,1,associated
7594656,71,6,1,associated
7594670,71,6,1,associated
7603514,71,6,1,associated
7602474,71,6,1,associated
7602620,71,6,1,associated
7602382,71,6,1,associated
7601582,71,6,1,associated
7601593,71,6,1,associated
7602148,71,6,1,associated
7601453,71,6,1,associated
7601221,71,6,1,associated
7601221,536,6,1,associated
7600374,71,6,1,associated
7598900,71,6,1,associated
7598904,71,6,1,associated
7698706,71,6,1,associated
7598429,71,6,1,associated
7598764,71,6,1,associated
7598412,71,6,1,associated
7753199,210,6,1,associated
7614876,361,6,1,associated
7616006,277,6,1,associated
7616012,536,6,1,associated
7616012,551,6,1,associated
7615980,277,6,1,associated
7617240,277,6,1,associated
7617202,586,6,1,associated
7617202,277,6,1,associated
7616988,361,6,1,associated
8004828,410,6,1,associated
8004828,31,6,1,associated
8005097,170,6,1,associated
8005097,277,6,1,associated
8004850,283,6,1,associated
8004838,410,6,1,associated
8004838,145,6,1,associated
8004986,534,6,1,associated
8005107,248,6,1,associated
8005107,251,6,1,associated
8005107,410,6,1,associated
8005107,338,6,1,associated
8005107,405,6,1,associated
7934486,148,6,1,associated
7934465,71,6,1,associated
7934511,522,6,1,associated
7934511,197,6,1,associated
7934323,295,6,1,associated
7934323,618,6,1,associated
7934323,361,6,1,associated
7934323,621,6,1,associated
7923313,405,6,1,associated
7923313,71,6,1,associated
7923732,505,6,1,associated
7923732,277,6,1,associated
7923732,170,6,1,associated
7923732,197,6,1,associated
7923729,534,6,1,associated
7923729,197,6,1,associated
7923729,522,6,1,associated
7923536,71,6,1,associated
7923538,71,5,1,associated
7898313,71,6,1,associated
7898556,71,5,1,associated
7898557,616,5,1,associated
7934510,534,6,1,associated
7804036,534,6,1,associated
7804036,171,6,1,associated
7804036,68,6,1,associated
7803251,534,6,1,associated
7803251,240,6,1,associated
7803251,197,6,1,associated
7803512,534,6,1,associated
7803553,534,6,1,associated
7803614,534,6,1,associated
7803178,534,6,1,associated
7803178,536,6,1,associated
7789885,71,6,1,associated
7789487,561,6,1,associated
7751956,536,6,1,associated
7803176,534,6,1,associated
7803176,536,6,1,associated
7751590,473,6,1,associated
7751590,441,6,1,associated
7751590,194,6,1,associated
7751590,45,6,1,associated
7751793,522,6,1,associated
7751793,237,6,1,associated
7726907,536,6,1,associated
7726907,341,6,1,associated
7726907,40,6,1,associated
7726907,197,6,1,associated
7726888,536,6,1,associated
7726888,551,6,1,associated
7716751,536,6,1,associated
7716671,277,6,1,associated
7716671,170,6,1,associated
7695449,536,6,1,associated
7695449,551,6,1,associated
7695318,71,6,1,associated
7695443,353,6,1,associated
7695443,210,6,1,associated
7695443,402,6,1,associated
7615615,551,6,1,associated
7615586,621,6,1,associated
7752563,58,5,1,associated
7615284,452,6,1,associated
7614596,196,6,1,associated
7752503,473,5,1,associated
7752503,561,5,1,associated
