survey_response_id,survey_id,region_id,response_id,characteristic_id,respondents_count
25752,4,6,3,47,0
25753,4,6,3,48,0
25754,4,6,3,49,0
25755,4,6,3,50,0
25756,4,6,3,51,0
25757,4,6,3,52,0
25758,4,6,3,53,66869
25759,4,7,1,1,24820
25760,4,7,1,2,252733
25761,4,7,1,3,179812
25762,4,7,1,4,139413
25763,4,7,1,5,535804
25764,4,7,2,1,328890
25765,4,7,2,2,1095981
25766,4,7,2,3,989704
25767,4,7,2,4,557441
25768,4,7,2,5,301025
25769,4,7,3,1,0
25770,4,7,3,2,28016
25771,4,7,3,3,967
25772,4,7,3,4,18542
25773,4,7,3,5,1572
25774,4,7,1,6,464981
25775,4,7,1,7,667599
25776,4,7,2,6,1714791
25777,4,7,2,7,1558250
25778,4,7,3,6,39864
25779,4,7,3,7,9233
25780,4,7,1,8,146670
25781,4,7,1,9,875025
25782,4,7,1,10,32334
25783,4,7,1,11,29964
25784,4,7,1,12,48588
25785,4,7,2,8,683048
25786,4,7,2,9,2260705
25787,4,7,2,10,115403
25788,4,7,2,11,75739
25789,4,7,2,12,138147
25790,4,7,3,8,34130
25791,4,7,3,9,13058
25792,4,7,3,10,0
25793,4,7,3,11,1909
25794,4,7,3,12,0
25795,4,7,1,13,50499
25796,4,7,1,14,205141
25797,4,7,1,15,293737
25798,4,7,1,16,583204
25799,4,7,2,13,234877
25800,4,7,2,14,840089
25801,4,7,2,15,1068077
25802,4,7,2,16,1129998
25803,4,7,3,13,17497
25804,4,7,3,14,16633
25805,4,7,3,15,605
25806,4,7,3,16,14361
25807,4,7,1,17,738667
25808,4,7,1,18,47422
25809,4,7,1,19,151449
25810,4,7,1,20,184850
25811,4,7,1,21,10193
25812,4,7,2,17,1692539
25813,4,7,2,18,64083
25814,4,7,2,19,400041
25815,4,7,2,20,1108671
25816,4,7,2,21,7707
25817,4,7,3,17,967
25818,4,7,3,18,0
25819,4,7,3,19,0
25820,4,7,3,20,0
25821,4,7,3,21,48129
25822,4,7,1,22,65383
25823,4,7,1,23,98164
25824,4,7,1,24,70598
25825,4,7,1,25,199695
25826,4,7,1,26,138543
25827,4,7,1,27,140773
25828,4,7,1,28,102460
25829,4,7,1,29,78895
25830,4,7,1,30,238070
25831,4,7,2,22,277821
25832,4,7,2,23,190464
25833,4,7,2,24,377504
25834,4,7,2,25,492982
25835,4,7,2,26,303545
25836,4,7,2,27,470837
25837,4,7,2,28,163815
25838,4,7,2,29,215929
25839,4,7,2,30,780144
25840,4,7,3,22,0
25841,4,7,3,23,3081
25842,4,7,3,24,0
25843,4,7,3,25,967
25844,4,7,3,26,17497
25845,4,7,3,27,0
25846,4,7,3,28,0
25847,4,7,3,29,0
25848,4,7,3,30,27551
25849,4,7,1,31,99331
25850,4,7,1,32,1014131
25851,4,7,1,33,7136
25852,4,7,1,34,11982
25853,4,7,2,31,404127
25854,4,7,2,32,2818603
25855,4,7,2,33,30656
25856,4,7,2,34,19655
25857,4,7,3,31,0
25858,4,7,3,32,20578
25859,4,7,3,33,0
25860,4,7,3,34,28518
25861,4,7,1,35,11590
25862,4,7,1,36,11590
25863,4,7,1,37,0
25864,4,7,1,38,0
25865,4,7,1,39,6653
25866,4,7,1,40,6653
25867,4,7,1,41,6653
25868,4,7,1,42,0
25869,4,7,1,43,0
25870,4,7,1,44,9122
25871,4,7,1,45,6653
25872,4,7,1,46,9122
25873,4,7,1,47,6653
25874,4,7,1,48,0
25875,4,7,1,49,0
25876,4,7,1,50,0
25877,4,7,1,51,0
25878,4,7,1,52,24845
25879,4,7,1,53,1093676
25880,4,7,2,35,730439
25881,4,7,2,36,282906
25882,4,7,2,37,118158
25883,4,7,2,38,86614
25884,4,7,2,39,658900
25885,4,7,2,40,522540
25886,4,7,2,41,130866
25887,4,7,2,42,325356
25888,4,7,2,43,192981
25889,4,7,2,44,290588
25890,4,7,2,45,84503
25891,4,7,2,46,168689
25892,4,7,2,47,35585
25893,4,7,2,48,126994
25894,4,7,2,49,34557
25895,4,7,2,50,59908
25896,4,7,2,51,13274
25897,4,7,2,52,205687
25898,4,7,2,53,1841574
25899,4,7,3,35,0
25900,4,7,3,36,0
25901,4,7,3,37,0
25902,4,7,3,38,0
25903,4,7,3,39,0
25904,4,7,3,40,0
25905,4,7,3,41,0
25906,4,7,3,42,0
25907,4,7,3,43,0
25908,4,7,3,44,0
25909,4,7,3,45,0
25910,4,7,3,46,0
25911,4,7,3,47,0
25912,4,7,3,48,0
25913,4,7,3,49,0
25914,4,7,3,50,0
25915,4,7,3,51,0
25916,4,7,3,52,0
25917,4,7,3,53,49096
25918,4,8,1,1,5741
25919,4,8,1,2,106675
25920,4,8,1,3,132858
25921,4,8,1,4,148775
25922,4,8,1,5,435637
25923,4,8,2,1,225120
25924,4,8,2,2,466479
25925,4,8,2,3,593540
25926,4,8,2,4,374236
25927,4,8,2,5,234621
25928,4,8,3,1,0
25929,4,8,3,2,0
25930,4,8,3,3,8339
25931,4,8,3,4,0
25932,4,8,3,5,401
25933,4,8,1,6,331764
25934,4,8,1,7,497924
25935,4,8,2,6,980413
25936,4,8,2,7,913582
25937,4,8,3,6,401
25938,4,8,3,7,8339
25939,4,8,1,8,62494
25940,4,8,1,9,640861
25941,4,8,1,10,68476
25942,4,8,1,11,25275
25943,4,8,1,12,32581
25944,4,8,2,8,347574
25945,4,8,2,9,1225671
25946,4,8,2,10,169944
25947,4,8,2,11,83365
25948,4,8,2,12,67442
25949,4,8,3,8,6377
25950,4,8,3,9,401
25951,4,8,3,10,0
25952,4,8,3,11,1962
25953,4,8,3,12,0
25954,4,8,1,13,35509
25955,4,8,1,14,239978
25956,4,8,1,15,196363
25957,4,8,1,16,357837
25958,4,8,2,13,108655
25959,4,8,2,14,605931
25960,4,8,2,15,523323
25961,4,8,2,16,656087
25962,4,8,3,13,3057
25963,4,8,3,14,0
25964,4,8,3,15,3320
25965,4,8,3,16,2363
25966,4,8,1,17,491448
25967,4,8,1,18,79915
25968,4,8,1,19,133619
25969,4,8,1,20,123903
25970,4,8,1,21,802
25971,4,8,2,17,1067630
25972,4,8,2,18,48652
25973,4,8,2,19,226238
25974,4,8,2,20,544506
25975,4,8,2,21,6969
25976,4,8,3,17,3057
25977,4,8,3,18,0
25978,4,8,3,19,0
25979,4,8,3,20,0
25980,4,8,3,21,5683
25981,4,8,1,22,49838
25982,4,8,1,23,62219
25983,4,8,1,24,79886
25984,4,8,1,25,97119
25985,4,8,1,26,83610
25986,4,8,1,27,135851
25987,4,8,1,28,58654
25988,4,8,1,29,53153
25989,4,8,1,30,209358
25990,4,8,2,22,179664
25991,4,8,2,23,95720
25992,4,8,2,24,129197
25993,4,8,2,25,212911
25994,4,8,2,26,218838
25995,4,8,2,27,216427
25996,4,8,2,28,150411
25997,4,8,2,29,141024
25998,4,8,2,30,549804
25999,4,8,3,22,0
26000,4,8,3,23,3057
26001,4,8,3,24,0
26002,4,8,3,25,0
26003,4,8,3,26,0
26004,4,8,3,27,0
26005,4,8,3,28,0
26006,4,8,3,29,0
26007,4,8,3,30,5683
26008,4,8,1,31,82721
26009,4,8,1,32,741648
26010,4,8,1,33,4715
26011,4,8,1,34,603
26012,4,8,2,31,284673
26013,4,8,2,32,1571742
26014,4,8,2,33,33914
26015,4,8,2,34,3667
26016,4,8,3,31,0
26017,4,8,3,32,3057
26018,4,8,3,33,0
26019,4,8,3,34,5683
26020,4,8,1,35,0
26021,4,8,1,36,3450
26022,4,8,1,37,0
26023,4,8,1,38,0
26024,4,8,1,39,1053
26025,4,8,1,40,1053
26026,4,8,1,41,0
26027,4,8,1,42,0
26028,4,8,1,43,0
26029,4,8,1,44,0
26030,4,8,1,45,0
26031,4,8,1,46,0
26032,4,8,1,47,0
26033,4,8,1,48,0
26034,4,8,1,49,0
26035,4,8,1,50,0
26036,4,8,1,51,0
26037,4,8,1,52,33935
26038,4,8,1,53,791249
26039,4,8,2,35,412308
26040,4,8,2,36,131255
26041,4,8,2,37,74989
26042,4,8,2,38,49390
26043,4,8,2,39,402858
26044,4,8,2,40,236002
26045,4,8,2,41,40199
26046,4,8,2,42,160393
26047,4,8,2,43,141618
26048,4,8,2,44,103574
26049,4,8,2,45,18199
26050,4,8,2,46,62880
26051,4,8,2,47,31474
26052,4,8,2,48,38351
26053,4,8,2,49,4954
26054,4,8,2,50,24954
26055,4,8,2,51,0
26056,4,8,2,52,93817
26057,4,8,2,53,1103724
26058,4,8,3,35,0
26059,4,8,3,36,0
26060,4,8,3,37,0
26061,4,8,3,38,0
26062,4,8,3,39,0
26063,4,8,3,40,3057
26064,4,8,3,41,0
26065,4,8,3,42,0
26066,4,8,3,43,0
26067,4,8,3,44,0
26068,4,8,3,45,0
26069,4,8,3,46,0
26070,4,8,3,47,0
26071,4,8,3,48,0
26072,4,8,3,49,0
26073,4,8,3,50,0
26074,4,8,3,51,0
26075,4,8,3,52,0
26076,4,8,3,53,5683
26077,4,9,1,1,2679
26078,4,9,1,2,26278
26079,4,9,1,3,45965
26080,4,9,1,4,25425
26081,4,9,1,5,97763
26082,4,9,2,1,50322
26083,4,9,2,2,128391
26084,4,9,2,3,163216
26085,4,9,2,4,107915
26086,4,9,2,5,104246
26087,4,9,3,1,1019
26088,4,9,3,2,0
26089,4,9,3,3,422
26090,4,9,3,4,0
26091,4,9,3,5,996
26092,4,9,1,6,82921
26093,4,9,1,7,115189
26094,4,9,2,6,273249
26095,4,9,2,7,280842
26096,4,9,3,6,1854
26097,4,9,3,7,583
26098,4,9,1,8,8660
26099,4,9,1,9,144303
26100,4,9,1,10,37956
26101,4,9,1,11,6139
26102,4,9,1,12,1051
26103,4,9,2,8,53050
26104,4,9,2,9,342063
26105,4,9,2,10,121432
26106,4,9,2,11,12665
26107,4,9,2,12,24881
26108,4,9,3,8,360
26109,4,9,3,9,1058
26110,4,9,3,10,1019
26111,4,9,3,11,0
26112,4,9,3,12,0
26113,4,9,1,13,637
26114,4,9,1,14,60761
26115,4,9,1,15,57564
26116,4,9,1,16,79148
26117,4,9,2,13,39479
26118,4,9,2,14,229697
26119,4,9,2,15,144871
26120,4,9,2,16,140043
26121,4,9,3,13,0
26122,4,9,3,14,0
26123,4,9,3,15,565
26124,4,9,3,16,1872
26125,4,9,1,17,133959
26126,4,9,1,18,16014
26127,4,9,1,19,16938
26128,4,9,1,20,26200
26129,4,9,1,21,4999
26130,4,9,2,17,332082
26131,4,9,2,18,15593
26132,4,9,2,19,72312
26133,4,9,2,20,129898
26134,4,9,2,21,4204
26135,4,9,3,17,0
26136,4,9,3,18,0
26137,4,9,3,19,0
26138,4,9,3,20,0
26139,4,9,3,21,2437
26140,4,9,1,22,8366
26141,4,9,1,23,10210
26142,4,9,1,24,14216
26143,4,9,1,25,33547
26144,4,9,1,26,19597
26145,4,9,1,27,29905
26146,4,9,1,28,17781
26147,4,9,1,29,10809
26148,4,9,1,30,53680
26149,4,9,2,22,64398
26150,4,9,2,23,31170
26151,4,9,2,24,53186
26152,4,9,2,25,76068
26153,4,9,2,26,53089
26154,4,9,2,27,64902
26155,4,9,2,28,25923
26156,4,9,2,29,18375
26157,4,9,2,30,166978
26158,4,9,3,22,0
26159,4,9,3,23,0
26160,4,9,3,24,0
26161,4,9,3,25,0
26162,4,9,3,26,0
26163,4,9,3,27,0
26164,4,9,3,28,0
26165,4,9,3,29,0
26166,4,9,3,30,2437
26167,4,9,1,31,19450
26168,4,9,1,32,175964
26169,4,9,1,33,2695
26170,4,9,1,34,0
26171,4,9,2,31,64996
26172,4,9,2,32,479480
26173,4,9,2,33,8309
26174,4,9,2,34,1306
26175,4,9,3,31,0
26176,4,9,3,32,0
26177,4,9,3,33,0
26178,4,9,3,34,2437
26179,4,9,1,35,0
26180,4,9,1,36,0
26181,4,9,1,37,0
26182,4,9,1,38,0
26183,4,9,1,39,3968
26184,4,9,1,40,389
26185,4,9,1,41,0
26186,4,9,1,42,0
26187,4,9,1,43,0
26188,4,9,1,44,0
26189,4,9,1,45,0
26190,4,9,1,46,0
26191,4,9,1,47,0
26192,4,9,1,48,0
26193,4,9,1,49,0
26194,4,9,1,50,0
26195,4,9,1,51,0
26196,4,9,1,52,6170
26197,4,9,1,53,187583
26198,4,9,2,35,109326
26199,4,9,2,36,47641
26200,4,9,2,37,17721
26201,4,9,2,38,5397
26202,4,9,2,39,133297
26203,4,9,2,40,58418
26204,4,9,2,41,3701
26205,4,9,2,42,54075
26206,4,9,2,43,28017
26207,4,9,2,44,22861
26208,4,9,2,45,4129
26209,4,9,2,46,14588
26210,4,9,2,47,11022
26211,4,9,2,48,7238
26212,4,9,2,49,3853
26213,4,9,2,50,8143
26214,4,9,2,51,3868
26215,4,9,2,52,24067
26216,4,9,2,53,302301
26217,4,9,3,35,0
26218,4,9,3,36,0
26219,4,9,3,37,0
26220,4,9,3,38,0
26221,4,9,3,39,0
26222,4,9,3,40,0
26223,4,9,3,41,0
26224,4,9,3,42,0
26225,4,9,3,43,0
26226,4,9,3,44,0
26227,4,9,3,45,0
26228,4,9,3,46,0
26229,4,9,3,47,0
26230,4,9,3,48,0
26231,4,9,3,49,0
26232,4,9,3,50,0
26233,4,9,3,51,0
26234,4,9,3,52,0
26235,4,9,3,53,2437
26236,4,10,1,1,1105
26237,4,10,1,2,24349
26238,4,10,1,3,40398
26239,4,10,1,4,14931
26240,4,10,1,5,61512
26241,4,10,2,1,28980
26242,4,10,2,2,191553
26243,4,10,2,3,99860
26244,4,10,2,4,55215
26245,4,10,2,5,23675
26246,4,10,3,1,0
26247,4,10,3,2,982
26248,4,10,3,3,0
26249,4,10,3,4,74
26250,4,10,3,5,0
26251,4,10,1,6,66795
26252,4,10,1,7,75500
26253,4,10,2,6,184713
26254,4,10,2,7,214571
26255,4,10,3,6,0
26256,4,10,3,7,1057
26257,4,10,1,8,8986
26258,4,10,1,9,49530
26259,4,10,1,10,79297
26260,4,10,1,11,1339
26261,4,10,1,12,3143
26262,4,10,2,8,47617
26263,4,10,2,9,168612
26264,4,10,2,10,149952
26265,4,10,2,11,25358
26266,4,10,2,12,7744
26267,4,10,3,8,0
26268,4,10,3,9,74
26269,4,10,3,10,982
26270,4,10,3,11,0
26271,4,10,3,12,0
26272,4,10,1,13,1306
26273,4,10,1,14,29658
26274,4,10,1,15,30365
26275,4,10,1,16,80966
26276,4,10,2,13,8185
26277,4,10,2,14,69512
26278,4,10,2,15,90967
26279,4,10,2,16,230621
26280,4,10,3,13,0
26281,4,10,3,14,982
26282,4,10,3,15,0
26283,4,10,3,16,74
26284,4,10,1,17,78960
26285,4,10,1,18,9869
26286,4,10,1,19,16845
26287,4,10,1,20,33112
26288,4,10,1,21,3508
26289,4,10,2,17,148588
26290,4,10,2,18,3200
26291,4,10,2,19,39410
26292,4,10,2,20,206650
26293,4,10,2,21,1436
26294,4,10,3,17,0
26295,4,10,3,18,0
26296,4,10,3,19,0
26297,4,10,3,20,74
26298,4,10,3,21,982
26299,4,10,1,22,10166
26300,4,10,1,23,6261
26301,4,10,1,24,7342
26302,4,10,1,25,9641
26303,4,10,1,26,30371
26304,4,10,1,27,22360
26305,4,10,1,28,13484
26306,4,10,1,29,15597
26307,4,10,1,30,27073
26308,4,10,2,22,51513
26309,4,10,2,23,21717
26310,4,10,2,24,22582
26311,4,10,2,25,27963
26312,4,10,2,26,22492
26313,4,10,2,27,66526
26314,4,10,2,28,33121
26315,4,10,2,29,64790
26316,4,10,2,30,88581
26317,4,10,3,22,0
26318,4,10,3,23,0
26319,4,10,3,24,0
26320,4,10,3,25,0
26321,4,10,3,26,0
26322,4,10,3,27,0
26323,4,10,3,28,0
26324,4,10,3,29,0
26325,4,10,3,30,1057
26326,4,10,1,31,8737
26327,4,10,1,32,133338
26328,4,10,1,33,144
26329,4,10,1,34,76
26330,4,10,2,31,39738
26331,4,10,2,32,356615
26332,4,10,2,33,2036
26333,4,10,2,34,895
26334,4,10,3,31,0
26335,4,10,3,32,74
26336,4,10,3,33,0
26337,4,10,3,34,982
26338,4,10,1,35,0
26339,4,10,1,36,0
26340,4,10,1,37,0
26341,4,10,1,38,0
26342,4,10,1,39,0
26343,4,10,1,40,0
26344,4,10,1,41,0
26345,4,10,1,42,0
26346,4,10,1,43,0
26347,4,10,1,44,0
26348,4,10,1,45,0
26349,4,10,1,46,0
26350,4,10,1,47,0
26351,4,10,1,48,0
26352,4,10,1,49,0
26353,4,10,1,50,0
26354,4,10,1,51,0
26355,4,10,1,52,1653
26356,4,10,1,53,140641
26357,4,10,2,35,69516
26358,4,10,2,36,16459
26359,4,10,2,37,8985
26360,4,10,2,38,8379
26361,4,10,2,39,71918
26362,4,10,2,40,31085
26363,4,10,2,41,10406
26364,4,10,2,42,26246
26365,4,10,2,43,27834
26366,4,10,2,44,5264
26367,4,10,2,45,3315
26368,4,10,2,46,2089
26369,4,10,2,47,982
26370,4,10,2,48,0
26371,4,10,2,49,2171
26372,4,10,2,50,298
26373,4,10,2,51,0
26374,4,10,2,52,8543
26375,4,10,2,53,276131
26376,4,10,3,35,0
26377,4,10,3,36,0
26378,4,10,3,37,0
26379,4,10,3,38,0
26380,4,10,3,39,0
26381,4,10,3,40,0
26382,4,10,3,41,0
26383,4,10,3,42,0
26384,4,10,3,43,0
26385,4,10,3,44,0
26386,4,10,3,45,0
26387,4,10,3,46,0
26388,4,10,3,47,0
26389,4,10,3,48,0
26390,4,10,3,49,0
26391,4,10,3,50,0
26392,4,10,3,51,0
26393,4,10,3,52,0
26394,4,10,3,53,1057
26395,4,11,1,1,18935
26396,4,11,1,2,330780
26397,4,11,1,3,468767
26398,4,11,1,4,441870
26399,4,11,1,5,2619803
26400,4,11,2,1,1403307
26401,4,11,2,2,3550760
26402,4,11,2,3,3644016
26403,4,11,2,4,2718960
26404,4,11,2,5,1836813
26405,4,11,3,1,0
26406,4,11,3,2,8988
26407,4,11,3,3,12011
26408,4,11,3,4,10492
26409,4,11,3,5,19883
26410,4,11,1,6,1703456
26411,4,11,1,7,2176698
26412,4,11,2,6,6479293
26413,4,11,2,7,6674564
26414,4,11,3,6,6270
26415,4,11,3,7,45105
26416,4,11,1,8,736322
26417,4,11,1,9,2746465
26418,4,11,1,10,273309
26419,4,11,1,11,72878
26420,4,11,1,12,51179
26421,4,11,2,8,3637447
26422,4,11,2,9,6737175
26423,4,11,2,10,2133271
26424,4,11,2,11,382537
26425,4,11,2,12,263426
26426,4,11,3,8,8114
26427,4,11,3,9,37233
26428,4,11,3,10,6027
26429,4,11,3,11,0
26430,4,11,3,12,0
26431,4,11,1,13,234590
26432,4,11,1,14,997362
26433,4,11,1,15,1022122
26434,4,11,1,16,1626080
26435,4,11,2,13,1794780
26436,4,11,2,14,3959543
26437,4,11,2,15,4175061
26438,4,11,2,16,3224473
26439,4,11,3,13,0
26440,4,11,3,14,0
26441,4,11,3,15,41566
26442,4,11,3,16,9809
26443,4,11,1,17,2685805
26444,4,11,1,18,377399
26445,4,11,1,19,501102
26446,4,11,1,20,285686
26447,4,11,1,21,30161
26448,4,11,2,17,6977705
26449,4,11,2,18,436762
26450,4,11,2,19,1965165
26451,4,11,2,20,3737845
26452,4,11,2,21,36380
26453,4,11,3,17,0
26454,4,11,3,18,0
26455,4,11,3,19,5294
26456,4,11,3,20,0
26457,4,11,3,21,46080
26458,4,11,1,22,345507
26459,4,11,1,23,291814
26460,4,11,1,24,281314
26461,4,11,1,25,548460
26462,4,11,1,26,419603
26463,4,11,1,27,416530
26464,4,11,1,28,166639
26465,4,11,1,29,358716
26466,4,11,1,30,1051570
26467,4,11,2,22,1691205
26468,4,11,2,23,1328298
26469,4,11,2,24,1451926
26470,4,11,2,25,1672558
26471,4,11,2,26,830766
26472,4,11,2,27,1057750
26473,4,11,2,28,301226
26474,4,11,2,29,480844
26475,4,11,2,30,4339284
26476,4,11,3,22,0
26477,4,11,3,23,5294
26478,4,11,3,24,0
26479,4,11,3,25,0
26480,4,11,3,26,0
26481,4,11,3,27,0
26482,4,11,3,28,0
26483,4,11,3,29,0
26484,4,11,3,30,46080
26485,4,11,1,31,204169
26486,4,11,1,32,3645984
26487,4,11,1,33,4817
26488,4,11,1,34,25184
26489,4,11,2,31,1898031
26490,4,11,2,32,11114405
26491,4,11,2,33,111858
26492,4,11,2,34,29563
26493,4,11,3,31,0
26494,4,11,3,32,5294
26495,4,11,3,33,0
26496,4,11,3,34,46080
26497,4,11,1,35,0
26498,4,11,1,36,0
26499,4,11,1,37,0
26500,4,11,1,38,0
26501,4,11,1,39,0
26502,4,11,1,40,1588
26503,4,11,1,41,0
26504,4,11,1,42,0
26505,4,11,1,43,0
26506,4,11,1,44,0
26507,4,11,1,45,0
26508,4,11,1,46,0
26509,4,11,1,47,0
26510,4,11,1,48,0
26511,4,11,1,49,0
26512,4,11,1,50,0
26513,4,11,1,51,0
26514,4,11,1,52,83463
26515,4,11,1,53,3795103
26516,4,11,2,35,3120705
26517,4,11,2,36,1127533
26518,4,11,2,37,817251
26519,4,11,2,38,314273
26520,4,11,2,39,3458010
26521,4,11,2,40,1648510
26522,4,11,2,41,198776
26523,4,11,2,42,1430109
26524,4,11,2,43,1108882
26525,4,11,2,44,1131446
26526,4,11,2,45,164729
26527,4,11,2,46,663795
26528,4,11,2,47,326750
26529,4,11,2,48,318265
26530,4,11,2,49,275963
26531,4,11,2,50,155921
26532,4,11,2,51,11959
26533,4,11,2,52,642814
26534,4,11,2,53,6270260
26535,4,11,3,35,0
26536,4,11,3,36,0
26537,4,11,3,37,0
26538,4,11,3,38,0
26539,4,11,3,39,0
26540,4,11,3,40,0
26541,4,11,3,41,0
26542,4,11,3,42,0
26543,4,11,3,43,0
26544,4,11,3,44,0
26545,4,11,3,45,0
26546,4,11,3,46,0
26547,4,11,3,47,0
26548,4,11,3,48,0
26549,4,11,3,49,0
26550,4,11,3,50,0
26551,4,11,3,51,0
26552,4,11,3,52,0
26553,4,11,3,53,51374
26554,4,12,1,1,31532
26555,4,12,1,2,226823
26556,4,12,1,3,287621
26557,4,12,1,4,257123
26558,4,12,1,5,952354
26559,4,12,2,1,602557
26560,4,12,2,2,1801921
26561,4,12,2,3,2072172
26562,4,12,2,4,1113563
26563,4,12,2,5,593357
26564,4,12,3,1,0
26565,4,12,3,2,0
26566,4,12,3,3,13296
26567,4,12,3,4,1960
26568,4,12,3,5,1704
26569,4,12,1,6,733102
26570,4,12,1,7,1022350
26571,4,12,2,6,3012141
26572,4,12,2,7,3171430
26573,4,12,3,6,15711
26574,4,12,3,7,1249
26575,4,12,1,8,78871
26576,4,12,1,9,1172881
26577,4,12,1,10,435305
26578,4,12,1,11,44552
26579,4,12,1,12,23844
26580,4,12,2,8,602144
26581,4,12,2,9,3143298
26582,4,12,2,10,2018392
26583,4,12,2,11,196630
26584,4,12,2,12,223106
26585,4,12,3,8,0
26586,4,12,3,9,13751
26587,4,12,3,10,0
26588,4,12,3,11,1960
26589,4,12,3,12,1249
26590,4,12,1,13,77621
26591,4,12,1,14,522540
26592,4,12,1,15,500780
26593,4,12,1,16,654511
26594,4,12,2,13,579022
26595,4,12,2,14,2095209
26596,4,12,2,15,1831117
26597,4,12,2,16,1678222
26598,4,12,3,13,0
26599,4,12,3,14,0
26600,4,12,3,15,13751
26601,4,12,3,16,3210
26602,4,12,1,17,1163231
26603,4,12,1,18,144319
26604,4,12,1,19,192500
26605,4,12,1,20,220464
26606,4,12,1,21,34938
26607,4,12,2,17,3365254
26608,4,12,2,18,253753
26609,4,12,2,19,852260
26610,4,12,2,20,1699915
26611,4,12,2,21,12389
26612,4,12,3,17,0
26613,4,12,3,18,0
26614,4,12,3,19,0
26615,4,12,3,20,0
26616,4,12,3,21,16961
26617,4,12,1,22,112008
26618,4,12,1,23,138239
26619,4,12,1,24,133337
26620,4,12,1,25,194125
26621,4,12,1,26,157520
26622,4,12,1,27,188048
26623,4,12,1,28,103136
26624,4,12,1,29,90961
26625,4,12,1,30,638079
26626,4,12,2,22,1092267
26627,4,12,2,23,514188
26628,4,12,2,24,426181
26629,4,12,2,25,700206
26630,4,12,2,26,518728
26631,4,12,2,27,552272
26632,4,12,2,28,209974
26633,4,12,2,29,394639
26634,4,12,2,30,1775116
26635,4,12,3,22,0
26636,4,12,3,23,0
26637,4,12,3,24,0
26638,4,12,3,25,0
26639,4,12,3,26,0
26640,4,12,3,27,0
26641,4,12,3,28,0
26642,4,12,3,29,0
26643,4,12,3,30,16961
26644,4,12,1,31,120971
26645,4,12,1,32,1634481
26646,4,12,1,33,0
26647,4,12,1,34,0
26648,4,12,2,31,971525
26649,4,12,2,32,5093396
26650,4,12,2,33,116156
26651,4,12,2,34,2494
26652,4,12,3,31,0
26653,4,12,3,32,0
26654,4,12,3,33,0
26655,4,12,3,34,16961
26656,4,12,1,35,1851
26657,4,12,1,36,0
26658,4,12,1,37,0
26659,4,12,1,38,56111
26660,4,12,1,39,271
26661,4,12,1,40,0
26662,4,12,1,41,1943
26663,4,12,1,42,0
26664,4,12,1,43,0
26665,4,12,1,44,0
26666,4,12,1,45,0
26667,4,12,1,46,0
26668,4,12,1,47,0
26669,4,12,1,48,0
26670,4,12,1,49,0
26671,4,12,1,50,0
26672,4,12,1,51,0
26673,4,12,1,52,20250
26674,4,12,1,53,1677240
26675,4,12,2,35,1635253
26676,4,12,2,36,617818
26677,4,12,2,37,330206
26678,4,12,2,38,200375
26679,4,12,2,39,1694885
26680,4,12,2,40,794310
26681,4,12,2,41,330081
26682,4,12,2,42,675249
26683,4,12,2,43,543559
26684,4,12,2,44,403194
26685,4,12,2,45,114637
26686,4,12,2,46,186899
26687,4,12,2,47,141152
26688,4,12,2,48,124223
26689,4,12,2,49,31115
26690,4,12,2,50,106142
26691,4,12,2,51,0
26692,4,12,2,52,559447
26693,4,12,2,53,2777628
26694,4,12,3,35,0
26695,4,12,3,36,0
26696,4,12,3,37,0
26697,4,12,3,38,0
26698,4,12,3,39,0
26699,4,12,3,40,0
26700,4,12,3,41,0
26701,4,12,3,42,0
26702,4,12,3,43,0
26703,4,12,3,44,0
26704,4,12,3,45,0
26705,4,12,3,46,0
26706,4,12,3,47,0
26707,4,12,3,48,0
26708,4,12,3,49,0
26709,4,12,3,50,0
26710,4,12,3,51,0
26711,4,12,3,52,0
26712,4,12,3,53,16961
26713,4,13,1,1,7483
26714,4,13,1,2,73630
26715,4,13,1,3,95681
26716,4,13,1,4,56033
26717,4,13,1,5,94552
26718,4,13,2,1,73579
26719,4,13,2,2,171417
26720,4,13,2,3,197812
26721,4,13,2,4,120523
26722,4,13,2,5,171012
26723,4,13,3,1,0
26724,4,13,3,2,401
26725,4,13,3,3,951
26726,4,13,3,4,909
26727,4,13,3,5,9245
26728,4,13,1,6,150819
26729,4,13,1,7,176560
26730,4,13,2,6,372919
26731,4,13,2,7,361424
26732,4,13,3,6,1241
26733,4,13,3,7,10266
26734,4,13,1,8,25250
26735,4,13,1,9,95458
26736,4,13,1,10,7080
26737,4,13,1,11,132449
26738,4,13,1,12,67142
26739,4,13,2,8,102975
26740,4,13,2,9,159153
26741,4,13,2,10,4688
26742,4,13,2,11,224558
26743,4,13,2,12,242969
26744,4,13,3,8,401
26745,4,13,3,9,956
26746,4,13,3,10,0
26747,4,13,3,11,9725
26748,4,13,3,12,425
26749,4,13,1,13,4177
26750,4,13,1,14,62168
26751,4,13,1,15,91145
26752,4,13,1,16,169889
26753,4,13,2,13,30774
26754,4,13,2,14,279864
26755,4,13,2,15,260899
26756,4,13,2,16,162805
26757,4,13,3,13,0
26758,4,13,3,14,8821
26759,4,13,3,15,0
26760,4,13,3,16,2686
26761,4,13,1,17,217843
26762,4,13,1,18,17436
26763,4,13,1,19,27514
26764,4,13,1,20,63117
26765,4,13,1,21,1471
26766,4,13,2,17,405057
26767,4,13,2,18,32608
26768,4,13,2,19,76515
